"state_name","district_name","crop","production","area_rounded"
"Tamil Nadu","KANNIYAKUMARI","Pome Granet","0","5"
"Tamil Nadu","KANNIYAKUMARI","Pump Kin","0","9"
"Tamil Nadu","KANNIYAKUMARI","Snak Guard","0","19"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","211442","7405"
"Tamil Nadu","KANNIYAKUMARI","Tomato","74","6"
"Tamil Nadu","KANNIYAKUMARI","Yam","0","12"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","184","13"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","106","87"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","1","5"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)","23","55"
"Tamil Nadu","KANNIYAKUMARI","Other Kharif pulses","50","261"
"Tamil Nadu","KANNIYAKUMARI","Rice","52897","17320"
"Tamil Nadu","KANNIYAKUMARI","Sesamum","1","4"
"Tamil Nadu","KANNIYAKUMARI","Urad","679","1661"
"Tamil Nadu","KANNIYAKUMARI","Arecanut",,"761"
"Tamil Nadu","KANNIYAKUMARI","Ash Gourd","0","6"
"Tamil Nadu","KANNIYAKUMARI","Banana","134686","5633"
"Tamil Nadu","KANNIYAKUMARI","Bhindi","224","32"
"Tamil Nadu","KANNIYAKUMARI","Bitter Gourd","0","12"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","17","115"
"Tamil Nadu","KANNIYAKUMARI","Brinjal","1141","102"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","11","124"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","1373","1938"
"Tamil Nadu","KANNIYAKUMARI","Citrus Fruit","45","43"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","186000","23664"
"Tamil Nadu","KANNIYAKUMARI","Cucumber","0","56"
"Tamil Nadu","KANNIYAKUMARI","Drum Stick","0","7"
"Tamil Nadu","KANNIYAKUMARI","Jack Fruit","7469","773"
"Tamil Nadu","KANNIYAKUMARI","Mango","1333","1735"
"Tamil Nadu","KANNIYAKUMARI","Orange","8","4"
"Tamil Nadu","KANNIYAKUMARI","Other Citrus Fruit","0","37"
"Tamil Nadu","KANNIYAKUMARI","Other Fresh Fruits","0","3"
"Tamil Nadu","KANNIYAKUMARI","Other Vegetables","0","89"
"Tamil Nadu","KANNIYAKUMARI","Pineapple","543","33"
"Tamil Nadu","KANNIYAKUMARI","Pome Fruit","478","68"
"Tamil Nadu","KANNIYAKUMARI","Pome Granet","0","4"
"Tamil Nadu","KANNIYAKUMARI","Pump Kin","0","6"
"Tamil Nadu","KANNIYAKUMARI","Snak Guard","0","19"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","191188","8681"
"Tamil Nadu","KANNIYAKUMARI","Tomato","40","4"
"Tamil Nadu","KANNIYAKUMARI","Yam","0","12"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","97","5"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","51","42"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","3","9"
"Tamil Nadu","KANNIYAKUMARI","Other Kharif pulses","45","233"
"Tamil Nadu","KANNIYAKUMARI","Rice","86486","22016"
"Tamil Nadu","KANNIYAKUMARI","Urad","758","2067"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","1860","736"
"Tamil Nadu","KANNIYAKUMARI","Banana","177531","5440"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","11","124"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","413","2029"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","361600","23936"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","3","4"
"Tamil Nadu","KANNIYAKUMARI","Onion","19","2"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","213132","7378"
"Tamil Nadu","KANNIYAKUMARI","Castor seed","33","105"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","212","11"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","30","22"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","1","4"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)","1","2"
"Tamil Nadu","KANNIYAKUMARI","Other Kharif pulses","54","209"
"Tamil Nadu","KANNIYAKUMARI","Rice","82523","21709"
"Tamil Nadu","KANNIYAKUMARI","Urad","251","1637"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","1331","598"
"Tamil Nadu","KANNIYAKUMARI","Banana","261682","5546"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","13","83"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","6","60"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","337","1938"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","4098","24220"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","3","5"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","261914","7693"
"Tamil Nadu","KANNIYAKUMARI","Rice","94130","21406"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","1320","586"
"Tamil Nadu","KANNIYAKUMARI","Banana","274669","6004"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","17","113"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","6","60"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","842","1907"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","2680","24449"
"Tamil Nadu","KANNIYAKUMARI","Cotton(lint)","23","12"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","37","53"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","168","9"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","19","12"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","3","5"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)","1","2"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","273407","7868"
"Tamil Nadu","KANNIYAKUMARI","Urad","867","1521"
"Tamil Nadu","KANNIYAKUMARI","Rice","90210","20349"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","719","601"
"Tamil Nadu","KANNIYAKUMARI","Banana","171633","5481"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","14","90"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","6","60"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","742","1843"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","2622","24864"
"Tamil Nadu","KANNIYAKUMARI","Cotton(lint)","17","10"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","5","10"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","286","15"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","64","39"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","2","5"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)","1","2"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","318557","7614"
"Tamil Nadu","KANNIYAKUMARI","Urad","242","986"
"Tamil Nadu","KANNIYAKUMARI","Rice","83657","18187"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","817","531"
"Tamil Nadu","KANNIYAKUMARI","Banana","273338","6149"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","6","40"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","5","51"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","1435","1767"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","3259000","25074"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","3","6"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","1460","73"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","30","20"
"Tamil Nadu","KANNIYAKUMARI","Horse-gram","2","5"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)",,"2"
"Tamil Nadu","KANNIYAKUMARI","Sweet potato","13","1"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","177691","6965"
"Tamil Nadu","KANNIYAKUMARI","Turmeric","23","4"
"Tamil Nadu","KANNIYAKUMARI","Urad","161","512"
"Tamil Nadu","KANNIYAKUMARI","Rice","76237","17307"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","802","502"
"Tamil Nadu","KANNIYAKUMARI","Banana","219970","6817"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","15","97"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","4","48"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","1447","1725"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","389900","24938"
"Tamil Nadu","KANNIYAKUMARI","Cotton(lint)","20","10"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","3","6"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","225","14"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","29","20"
"Tamil Nadu","KANNIYAKUMARI","Moong(Green Gram)","1","2"
"Tamil Nadu","KANNIYAKUMARI","Sugarcane","609","6"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","189581","6202"
"Tamil Nadu","KANNIYAKUMARI","Turmeric","20","4"
"Tamil Nadu","KANNIYAKUMARI","Urad","246","647"
"Tamil Nadu","KANNIYAKUMARI","Arhar/Tur","1","1"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","9","5"
"Tamil Nadu","KANNIYAKUMARI","Rice","80387","16989"
"Tamil Nadu","KANNIYAKUMARI","Urad","191","490"
"Tamil Nadu","KANNIYAKUMARI","Sugarcane","650","6"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","33","15"
"Tamil Nadu","KANNIYAKUMARI","Rice","90110","16617"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","157","404"
"Tamil Nadu","KANNIYAKUMARI","Banana","163039","5982"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","23","153"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","4","48"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","332","1260"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","158400000","24936"
"Tamil Nadu","KANNIYAKUMARI","Dry chillies","2","4"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","110","10"
"Tamil Nadu","KANNIYAKUMARI","Sugarcane","788","7"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","115400","2712"
"Tamil Nadu","KANNIYAKUMARI","Urad","367","672"
"Tamil Nadu","KANNIYAKUMARI","Arhar/Tur","2","3"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","59","31"
"Tamil Nadu","KANNIYAKUMARI","Rice","57882","12412"
"Tamil Nadu","KANNIYAKUMARI","Urad","170","403"
"Tamil Nadu","KANNIYAKUMARI","Sugarcane","98","1"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","33","15"
"Tamil Nadu","KANNIYAKUMARI","Rice","66703","13619"
"Tamil Nadu","KANNIYAKUMARI","Urad","140","167"
"Tamil Nadu","KANNIYAKUMARI","Groundnut","47","13"
"Tamil Nadu","KANNIYAKUMARI","Urad","1043","1222"
"Tamil Nadu","KANNIYAKUMARI","Arecanut","272","337"
"Tamil Nadu","KANNIYAKUMARI","Arhar/Tur","9","9"
"Tamil Nadu","KANNIYAKUMARI","Banana","198178","6542"
"Tamil Nadu","KANNIYAKUMARI","Black pepper","35","226"
"Tamil Nadu","KANNIYAKUMARI","Cardamom","1","12"
"Tamil Nadu","KANNIYAKUMARI","Cashewnut","335","1175"
"Tamil Nadu","KANNIYAKUMARI","Coconut ","287100000","23917"
"Tamil Nadu","KANNIYAKUMARI","Dry ginger","35","5"
"Tamil Nadu","KANNIYAKUMARI","Sugarcane","207","2"
"Tamil Nadu","KANNIYAKUMARI","Tapioca","36303","1038"
"Tamil Nadu","KARUR","Banana","181514","5092"
"Tamil Nadu","KARUR","Horse-gram","290","574"
"Tamil Nadu","KARUR","Onion","7580","977"
"Tamil Nadu","KARUR","Sesamum","1500","4582"
"Tamil Nadu","KARUR","Small millets","20","19"
"Tamil Nadu","KARUR","Tobacco","16","10"
"Tamil Nadu","KARUR","Arhar/Tur","1650","4046"
"Tamil Nadu","KARUR","Bajra","5480","18003"
"Tamil Nadu","KARUR","Banana","352780","5566"
"Tamil Nadu","KARUR","Cotton(lint)","1660","900"
"Tamil Nadu","KARUR","Dry chillies","1260","1918"
"Tamil Nadu","KARUR","Groundnut","21860","8915"
"Tamil Nadu","KARUR","Jowar","11290","30201"
"Tamil Nadu","KARUR","Moong(Green Gram)","30","96"
"Tamil Nadu","KARUR","Onion","46530","228"
"Tamil Nadu","KARUR","Pulses total","2280","5894"
"Tamil Nadu","KARUR","Ragi","80","28"
"Tamil Nadu","KARUR","Rice","48590","16448"
"Tamil Nadu","KARUR","Sugarcane","7081000","5961"
"Tamil Nadu","KARUR","Sunflower","170","187"
"Tamil Nadu","KARUR","Sweet potato","3720","203"
"Tamil Nadu","KARUR","Tapioca","13040","304"
"Tamil Nadu","KARUR","Total foodgrain","67740","70594"
"Tamil Nadu","KARUR","Turmeric","2980","367"
"Tamil Nadu","KARUR","Urad","190","409"
"Tamil Nadu","KARUR","Arhar/Tur","1471","3382"
"Tamil Nadu","KARUR","Bajra","10023","16562"
"Tamil Nadu","KARUR","Cotton(lint)","2706","1226"
"Tamil Nadu","KARUR","Groundnut","25515","14248"
"Tamil Nadu","KARUR","Horse-gram","2098","4188"
"Tamil Nadu","KARUR","Jowar","17687","36179"
"Tamil Nadu","KARUR","Maize","10","8"
"Tamil Nadu","KARUR","Moong(Green Gram)","878","1840"
"Tamil Nadu","KARUR","Pulses total","7869","19676"
"Tamil Nadu","KARUR","Ragi","256","89"
"Tamil Nadu","KARUR","Rice","58225","16961"
"Tamil Nadu","KARUR","Sesamum","4292","11068"
"Tamil Nadu","KARUR","Sunflower","1021","1039"
"Tamil Nadu","KARUR","Total foodgrain","9407","89475"
"Tamil Nadu","KARUR","Urad","2701","5524"
"Tamil Nadu","KARUR","Banana","179242","2828"
"Tamil Nadu","KARUR","Cashewnut","15","72"
"Tamil Nadu","KARUR","Castor seed","80","238"
"Tamil Nadu","KARUR","Coriander","7","22"
"Tamil Nadu","KARUR","Dry chillies","1171","1948"
"Tamil Nadu","KARUR","Garlic","343","59"
"Tamil Nadu","KARUR","Onion","5508","707"
"Tamil Nadu","KARUR","Sugarcane","1251010","10193"
"Tamil Nadu","KARUR","Sweet potato","988","55"
"Tamil Nadu","KARUR","Tapioca","9248","249"
"Tamil Nadu","KARUR","Tobacco","2","2"
"Tamil Nadu","KARUR","Turmeric","4216","520"
"Tamil Nadu","KARUR","Arhar/Tur","1310","1895"
"Tamil Nadu","KARUR","Bajra","9778","13219"
"Tamil Nadu","KARUR","Castor seed","346","1120"
"Tamil Nadu","KARUR","Cotton(lint)","2351","1281"
"Tamil Nadu","KARUR","Groundnut","20726","12685"
"Tamil Nadu","KARUR","Horse-gram","1976","4512"
"Tamil Nadu","KARUR","Jowar","24054","44594"
"Tamil Nadu","KARUR","Mesta","12","3"
"Tamil Nadu","KARUR","Moong(Green Gram)","749","1380"
"Tamil Nadu","KARUR","Ragi","107","48"
"Tamil Nadu","KARUR","Rice","56473","17279"
"Tamil Nadu","KARUR","Sesamum","4377","8438"
"Tamil Nadu","KARUR","Sunflower","1995","1890"
"Tamil Nadu","KARUR","Urad","4033","7786"
"Tamil Nadu","KARUR","Banana","181514","5092"
"Tamil Nadu","KARUR","Cashewnut","22","74"
"Tamil Nadu","KARUR","Coriander","1","3"
"Tamil Nadu","KARUR","Dry chillies","1137","2226"
"Tamil Nadu","KARUR","Garlic","508","85"
"Tamil Nadu","KARUR","Guar seed","125777","11551"
"Tamil Nadu","KARUR","Onion","7580","977"
"Tamil Nadu","KARUR","Sugarcane","1293358","11551"
"Tamil Nadu","KARUR","Sweet potato","155","10"
"Tamil Nadu","KARUR","Tapioca","5663","147"
"Tamil Nadu","KARUR","Tobacco","16","10"
"Tamil Nadu","KARUR","Turmeric","3112","524"
"Tamil Nadu","KARUR","Arhar/Tur","3535","5112"
"Tamil Nadu","KARUR","Bajra","7394","14198"
"Tamil Nadu","KARUR","Castor seed","102","330"
"Tamil Nadu","KARUR","Cotton(lint)","2603","1246"
"Tamil Nadu","KARUR","Groundnut","18549","11227"
"Tamil Nadu","KARUR","Horse-gram","1070","2488"
"Tamil Nadu","KARUR","Jowar","16325","41564"
"Tamil Nadu","KARUR","Maize","163","101"
"Tamil Nadu","KARUR","Moong(Green Gram)","1019","2181"
"Tamil Nadu","KARUR","Other Kharif pulses","1146","7589"
"Tamil Nadu","KARUR","Rice","51797","15277"
"Tamil Nadu","KARUR","Sesamum","3348","7218"
"Tamil Nadu","KARUR","Sunflower","1993","1814"
"Tamil Nadu","KARUR","Urad","3364","6494"
"Tamil Nadu","KARUR","Banana","97423","2733"
"Tamil Nadu","KARUR","Cashewnut","5","17"
"Tamil Nadu","KARUR","Dry chillies","1245","2228"
"Tamil Nadu","KARUR","Onion","7176","925"
"Tamil Nadu","KARUR","Sannhamp","4","6"
"Tamil Nadu","KARUR","Sugarcane","942558","8418"
"Tamil Nadu","KARUR","Sweet potato","309","20"
"Tamil Nadu","KARUR","Tapioca","17219","447"
"Tamil Nadu","KARUR","Tobacco","2","1"
"Tamil Nadu","KARUR","Turmeric","3657","598"
"Tamil Nadu","KARUR","Arhar/Tur","900","2763"
"Tamil Nadu","KARUR","Bajra","3060","7280"
"Tamil Nadu","KARUR","Cotton(lint)","850","490"
"Tamil Nadu","KARUR","Groundnut","12680","6040"
"Tamil Nadu","KARUR","Jowar","8410","28091"
"Tamil Nadu","KARUR","Moong(Green Gram)","20","48"
"Tamil Nadu","KARUR","Ragi","40","14"
"Tamil Nadu","KARUR","Rice","56120","15539"
"Tamil Nadu","KARUR","Sesamum","1650","5779"
"Tamil Nadu","KARUR","Sunflower","270","209"
"Tamil Nadu","KARUR","Urad","110","294"
"Tamil Nadu","KARUR","Sugarcane","805700","9629"
"Tamil Nadu","KARUR","Arhar/Tur","443","2414"
"Tamil Nadu","KARUR","Bajra","1550","6228"
"Tamil Nadu","KARUR","Castor seed","3","6"
"Tamil Nadu","KARUR","Cotton(lint)","245","145"
"Tamil Nadu","KARUR","Groundnut","5175","3276"
"Tamil Nadu","KARUR","Horse-gram","259","1018"
"Tamil Nadu","KARUR","Jowar","9307","27521"
"Tamil Nadu","KARUR","Maize","15","5"
"Tamil Nadu","KARUR","Moong(Green Gram)","12","28"
"Tamil Nadu","KARUR","Other Kharif pulses","54","352"
"Tamil Nadu","KARUR","Ragi","22","11"
"Tamil Nadu","KARUR","Rice","37510","12837"
"Tamil Nadu","KARUR","Sesamum","1212","4562"
"Tamil Nadu","KARUR","Sunflower","315","273"
"Tamil Nadu","KARUR","Urad","91","227"
"Tamil Nadu","KARUR","Varagu","1","1"
"Tamil Nadu","KARUR","Ash Gourd","0","14"
"Tamil Nadu","KARUR","Banana","104486","5151"
"Tamil Nadu","KARUR","Bhindi","283","38"
"Tamil Nadu","KARUR","Bitter Gourd","0","9"
"Tamil Nadu","KARUR","Brinjal","709","93"
"Tamil Nadu","KARUR","Cashewnut","12","39"
"Tamil Nadu","KARUR","Citrus Fruit","49","44"
"Tamil Nadu","KARUR","Coconut ","51400","4331"
"Tamil Nadu","KARUR","Coriander","1","7"
"Tamil Nadu","KARUR","Cucumber","0","3"
"Tamil Nadu","KARUR","Drum Stick","0","824"
"Tamil Nadu","KARUR","Dry chillies","369","567"
"Tamil Nadu","KARUR","Jack Fruit","23","2"
"Tamil Nadu","KARUR","Lab-Lab","0","2"
"Tamil Nadu","KARUR","Mango","3080","514"
"Tamil Nadu","KARUR","Onion","626","74"
"Tamil Nadu","KARUR","Orange","2","1"
"Tamil Nadu","KARUR","Other Citrus Fruit","0","26"
"Tamil Nadu","KARUR","Other Fresh Fruits","0","104"
"Tamil Nadu","KARUR","Other Vegetables","0","5"
"Tamil Nadu","KARUR","Pome Fruit","298","57"
"Tamil Nadu","KARUR","Pome Granet","0","1"
"Tamil Nadu","KARUR","Pump Kin","0","1"
"Tamil Nadu","KARUR","Redish","0","1"
"Tamil Nadu","KARUR","Snak Guard","0","2"
"Tamil Nadu","KARUR","Sugarcane","488160","6682"
"Tamil Nadu","KARUR","Sweet potato","2095","146"
"Tamil Nadu","KARUR","Tapioca","21480","680"
"Tamil Nadu","KARUR","Tomato","1149","151"
"Tamil Nadu","KARUR","Turmeric","684","262"
"Tamil Nadu","KARUR","Yam","0","2"
"Tamil Nadu","KARUR","Arhar/Tur","773","3719"
"Tamil Nadu","KARUR","Bajra","1563","5264"
"Tamil Nadu","KARUR","Castor seed","5","11"
"Tamil Nadu","KARUR","Cotton(lint)","462","309"
"Tamil Nadu","KARUR","Groundnut","5001","3419"
"Tamil Nadu","KARUR","Horse-gram","279","1041"
"Tamil Nadu","KARUR","Jowar","12453","35441"
"Tamil Nadu","KARUR","Maize","76","31"
"Tamil Nadu","KARUR","Moong(Green Gram)","40","94"
"Tamil Nadu","KARUR","Other Kharif pulses","88","580"
"Tamil Nadu","KARUR","Ragi","40","17"
"Tamil Nadu","KARUR","Rice","24070","9321"
"Tamil Nadu","KARUR","Sesamum","2610","9422"
"Tamil Nadu","KARUR","Small millets","1","1"
"Tamil Nadu","KARUR","Sunflower","1482","1123"
"Tamil Nadu","KARUR","Urad","168","412"
"Tamil Nadu","KARUR","Arecanut",,"1"
"Tamil Nadu","KARUR","Ash Gourd","0","22"
"Tamil Nadu","KARUR","Banana","75805","3580"
"Tamil Nadu","KARUR","Bhindi","357","51"
"Tamil Nadu","KARUR","Bitter Gourd","0","1"
"Tamil Nadu","KARUR","Brinjal","1017","91"
"Tamil Nadu","KARUR","Cashewnut","13","39"
"Tamil Nadu","KARUR","Citrus Fruit","52","50"
"Tamil Nadu","KARUR","Coconut ","27800","4487"
"Tamil Nadu","KARUR","Coriander","3","11"
"Tamil Nadu","KARUR","Cucumber","0","10"
"Tamil Nadu","KARUR","Drum Stick","0","842"
"Tamil Nadu","KARUR","Dry chillies","322","575"
"Tamil Nadu","KARUR","Grapes","169","7"
"Tamil Nadu","KARUR","Jack Fruit","19","2"
"Tamil Nadu","KARUR","Lab-Lab","0","3"
"Tamil Nadu","KARUR","Mango","2231","537"
"Tamil Nadu","KARUR","Onion","1549","172"
"Tamil Nadu","KARUR","Orange","2","1"
"Tamil Nadu","KARUR","Other Citrus Fruit","0","25"
"Tamil Nadu","KARUR","Other Fresh Fruits","0","117"
"Tamil Nadu","KARUR","Other Vegetables","0","9"
"Tamil Nadu","KARUR","Pome Fruit","372","53"
"Tamil Nadu","KARUR","Pome Granet","0","1"
"Tamil Nadu","KARUR","Redish","0","4"
"Tamil Nadu","KARUR","Ribed Guard","0","4"
"Tamil Nadu","KARUR","Snak Guard","0","2"
"Tamil Nadu","KARUR","Sugarcane","150035","2341"
"Tamil Nadu","KARUR","Sweet potato","4751","305"
"Tamil Nadu","KARUR","Tapioca","46629","1384"
"Tamil Nadu","KARUR","Tomato","1461","144"
"Tamil Nadu","KARUR","Turmeric","244","181"
"Tamil Nadu","KARUR","Yam","0","1"
"Tamil Nadu","KARUR","Arhar/Tur","2276","4702"
"Tamil Nadu","KARUR","Bajra","1463","5192"
"Tamil Nadu","KARUR","Castor seed","36","83"
"Tamil Nadu","KARUR","Cotton(lint)","760","445"
"Tamil Nadu","KARUR","Groundnut","14341","7114"
"Tamil Nadu","KARUR","Horse-gram","452","1519"
"Tamil Nadu","KARUR","Jowar","9671","37549"
"Tamil Nadu","KARUR","Maize","431","176"
"Tamil Nadu","KARUR","Moong(Green Gram)","47","117"
"Tamil Nadu","KARUR","Other Kharif pulses","152","994"
"Tamil Nadu","KARUR","Ragi","37","16"
"Tamil Nadu","KARUR","Rice","54278","18233"
"Tamil Nadu","KARUR","Sesamum","1339","4721"
"Tamil Nadu","KARUR","Small millets","1","1"
"Tamil Nadu","KARUR","Sunflower","2305","1692"
"Tamil Nadu","KARUR","Urad","148","404"
"Tamil Nadu","KARUR","Arecanut","1","1"
"Tamil Nadu","KARUR","Banana","112532","3394"
"Tamil Nadu","KARUR","Cashewnut","20","56"
"Tamil Nadu","KARUR","Coconut ","56600","4588"
"Tamil Nadu","KARUR","Coriander","3","6"
"Tamil Nadu","KARUR","Dry chillies","472","680"
"Tamil Nadu","KARUR","Onion","1723","178"
"Tamil Nadu","KARUR","Sugarcane","257026","2842"
"Tamil Nadu","KARUR","Sweet potato","6673","319"
"Tamil Nadu","KARUR","Tapioca","72301","1752"
"Tamil Nadu","KARUR","Turmeric","434","236"
"Tamil Nadu","KARUR","Arhar/Tur","1039","3439"
"Tamil Nadu","KARUR","Bajra","1461","5728"
"Tamil Nadu","KARUR","Castor seed","111","244"
"Tamil Nadu","KARUR","Cotton(lint)","546","300"
"Tamil Nadu","KARUR","Groundnut","18726","8887"
"Tamil Nadu","KARUR","Horse-gram","493","1352"
"Tamil Nadu","KARUR","Jowar","6339","21058"
"Tamil Nadu","KARUR","Maize",,"197"
"Tamil Nadu","KARUR","Moong(Green Gram)","107","320"
"Tamil Nadu","KARUR","Other Kharif pulses","112","1222"
"Tamil Nadu","KARUR","Ragi","23","12"
"Tamil Nadu","KARUR","Rice","48225","18398"
"Tamil Nadu","KARUR","Sesamum","1807","6658"
"Tamil Nadu","KARUR","Soyabean",,"1"
"Tamil Nadu","KARUR","Sunflower","4295","3382"
"Tamil Nadu","KARUR","Urad","517","1573"
"Tamil Nadu","KARUR","Arecanut","1","2"
"Tamil Nadu","KARUR","Banana","179675","3947"
"Tamil Nadu","KARUR","Cashewnut","19","50"
"Tamil Nadu","KARUR","Coconut ","300","4704"
"Tamil Nadu","KARUR","Coriander","1","3"
"Tamil Nadu","KARUR","Dry chillies","323","518"
"Tamil Nadu","KARUR","Onion","1042","130"
"Tamil Nadu","KARUR","Sugarcane","635946","7189"
"Tamil Nadu","KARUR","Sweet potato","5945","235"
"Tamil Nadu","KARUR","Tapioca","83720","2191"
"Tamil Nadu","KARUR","Tobacco","3","2"
"Tamil Nadu","KARUR","Turmeric","1457","264"
"Tamil Nadu","KARUR","Rice","48272","13745"
"Tamil Nadu","KARUR","Arecanut","2","2"
"Tamil Nadu","KARUR","Arhar/Tur","431","1561"
"Tamil Nadu","KARUR","Bajra","1826","4365"
"Tamil Nadu","KARUR","Banana","222082","5005"
"Tamil Nadu","KARUR","Cashewnut","14","32"
"Tamil Nadu","KARUR","Castor seed","13","29"
"Tamil Nadu","KARUR","Coconut ","541","5005"
"Tamil Nadu","KARUR","Coriander","1","2"
"Tamil Nadu","KARUR","Cotton(lint)","375","149"
"Tamil Nadu","KARUR","Dry chillies","252","916"
"Tamil Nadu","KARUR","Groundnut","8652","3832"
"Tamil Nadu","KARUR","Horse-gram","587","1004"
"Tamil Nadu","KARUR","Jowar","12829","27584"
"Tamil Nadu","KARUR","Maize","573","172"
"Tamil Nadu","KARUR","Moong(Green Gram)","13","23"
"Tamil Nadu","KARUR","Onion","663","76"
"Tamil Nadu","KARUR","Ragi","9","3"
"Tamil Nadu","KARUR","Sesamum","2171","7613"
"Tamil Nadu","KARUR","Sugarcane","784611","7731"
"Tamil Nadu","KARUR","Sunflower","6367","4662"
"Tamil Nadu","KARUR","Sweet potato","1664","68"
"Tamil Nadu","KARUR","Tapioca","105179","2606"
"Tamil Nadu","KARUR","Turmeric","1792","312"
"Tamil Nadu","KARUR","Urad","131","285"
"Tamil Nadu","KARUR","Rice","40279","12433"
"Tamil Nadu","KARUR","Arecanut","2","1"
"Tamil Nadu","KARUR","Arhar/Tur","938","2390"
"Tamil Nadu","KARUR","Bajra","648","2318"
"Tamil Nadu","KARUR","Banana","181370","5028"
"Tamil Nadu","KARUR","Cashewnut","17","30"
"Tamil Nadu","KARUR","Castor seed","6","13"
"Tamil Nadu","KARUR","Coconut ","601","5177"
"Tamil Nadu","KARUR","Coriander",,"1"
"Tamil Nadu","KARUR","Cotton(lint)","302","114"
